site,state,n_inducing,n_train,n_test,rmse_log,mae_log,r2_log,rmse_orig,mae_orig,r2_orig,train_time,infer_time,ip_time,total_time,stopped_epoch,param_base_scale,param_summer_scale,param_winter_scale,param_seasonal_scale,param_aot_period_days,param_smog_period_days,param_residual_period_days,param_noise
112456_42978,ID,256,48219,633,0.5648460156491893,0.43042251551302835,0.3421678965120619,3.2541794929629404,2.2256865106616748,0.6218646676882638,100.46593676041812,0.022249937988817692,19.98476007208228,120.47294677048922,50,0.15990351140499115,0.4537768065929413,0.38237616419792175,0.6446831226348877,411.1151996611357,515.294709620685,400.4324080880879,0.21472184360027313
112456_42978,ID,512,48219,633,0.5430765852025171,0.4274490661366218,0.39189708970678216,3.2160956138108867,2.283347531142176,0.6306635635184767,97.3462987667881,0.022299248725175858,20.428016681224108,117.79661469673738,50,0.18575172126293182,0.459693044424057,0.3867833614349365,0.6330199837684631,350.6633268766717,493.72585107493944,412.43641538981234,0.1956939995288849
112456_42978,ID,1024,48219,633,0.5321372579879704,0.40986156854659933,0.4161486890683539,3.154618166695502,2.097659532004406,0.6446487470401607,134.07892947411165,0.03911339398473501,48.065989518072456,182.18403238616884,50,0.20933492481708527,0.4753522276878357,0.3897840082645416,0.6258235573768616,333.88762788562553,486.17764053354404,418.7116261357408,0.18365278840065002
116563_43580,ID,128,48126,726,0.43232178963135315,0.3304077680229743,0.49513013304782183,4.651879086469855,2.8929298032736663,0.5108350976827576,101.7065842859447,0.032163131050765514,6.540648076683283,108.27939549367875,50,0.13820524513721466,0.41330140829086304,0.38955366611480713,0.6643366813659668,508.3702028693677,587.4200312086864,401.4245882590357,0.24255108833312988
116563_43580,ID,256,48126,726,0.4264254144926078,0.327365438473867,0.5088079139564942,4.594989978280871,2.8716399690330867,0.5227262046771215,99.69796114088967,0.02349625201895833,11.186045918148011,110.90750331105664,50,0.15984192490577698,0.44530189037323,0.39358702301979065,0.6363520622253418,421.76407354129674,529.0352071175726,403.0592929778896,0.21563921868801117
116563_43580,ID,512,48126,726,0.4190892485096998,0.3202164130975892,0.5255633406790431,4.496395512324306,2.8060557801199035,0.5429881465456492,104.92409631237388,0.04938793834298849,29.161594392266124,134.135078642983,50,0.18809308111667633,0.46391743421554565,0.37532609701156616,0.6209691762924194,353.4124730866764,499.1122353836074,410.55812029837773,0.19590967893600464
116563_43580,ID,1024,48126,726,0.40932739397324397,0.3138012313675193,0.5474080538849955,4.4524698455472205,2.751757294973494,0.5518737062548928,131.45040500629693,0.027560836169868708,45.147301979828626,176.62526782229543,50,0.20235641300678253,0.4748830199241638,0.4043380916118622,0.6171596646308899,336.7485527555667,497.5489020605591,415.30490028806634,0.1843212991952896
111303_47494,MT,128,48125,727,0.4549552220786234,0.34997764519225033,0.0937476435608291,4.023624750864755,2.397857508915782,0.4658002805633331,98.54747413471341,0.020107161719352007,8.37583747599274,106.9434187724255,50,0.14046567678451538,0.4117119014263153,0.3934668004512787,0.659666895866394,504.31309718506964,547.1366138362283,402.92130571373053,0.2417544573545456
111303_47494,MT,256,48125,727,0.45316178424697173,0.37527235130421144,0.10087847180047638,4.710538139862757,3.153390367213127,0.2678336541242359,104.82250851998106,0.03446062607690692,13.96679900214076,118.82376814819872,50,0.16405434906482697,0.4564991593360901,0.39345622062683105,0.6378539800643921,414.2655618749352,533.9938683723625,402.37675486178705,0.21613310277462006
111303_47494,MT,512,48125,727,0.45760530531557686,0.3741638443451932,0.08315917784646054,4.32214647119636,3.0217539160140294,0.38359284044545183,91.67219977360219,0.022829024121165276,24.564799989107996,116.25982878683135,50,0.18894711136817932,0.4594023823738098,0.38044774532318115,0.6238435506820679,352.95600290525226,497.8741091202637,408.97255335752743,0.19660009443759918
111303_47494,MT,1024,48125,727,0.43905201483992523,0.3525312610014612,0.15599739088733167,3.989538058431032,2.758883092546088,0.47481303508138295,140.76726755592972,0.06152328383177519,41.477861628867686,182.30665246862918,50,0.20508599281311035,0.47092247009277344,0.4014846980571747,0.6262218356132507,335.95512629847923,488.3177395975118,415.35704174649516,0.18510177731513977
105213_43648,WY,128,48361,491,0.4430136967344734,0.35458532896842115,0.43178765981655653,2.513824549575708,1.663742083330578,0.5565200809632161,98.45025670994073,0.02033228287473321,5.209451108705252,103.68004010152072,50,0.14027266204357147,0.4045068621635437,0.373967707157135,0.6620646715164185,488.7208877316331,568.6308661231908,401.4495217822678,0.2405710518360138
105213_43648,WY,256,48361,491,0.4602653675039597,0.3731052527269757,0.38667177698588395,2.6859407352123927,1.747207813916115,0.4937128731945222,95.85561014991254,0.031527895014733076,12.562790169380605,108.44992821430787,50,0.16038742661476135,0.4559125602245331,0.3932340443134308,0.6457065343856812,419.75854913458477,518.0126267965707,404.3515496278506,0.21520160138607025
105213_43648,WY,512,48361,491,0.4705605598646262,0.38290905607572967,0.3589271243742709,2.6305501190172653,1.74577293739064,0.5143792955559304,110.4920105249621,0.07293050596490502,29.792843915056437,140.35778494598344,50,0.1865280419588089,0.4653942883014679,0.39335116744041443,0.6288682818412781,353.62881282770536,502.969795659886,413.231531425234,0.19595591723918915
105213_43648,WY,1024,48361,491,0.47751206737989793,0.3891077271376163,0.3398463077165723,2.686741381038681,1.7702149536678369,0.49341099230371954,127.98870065202937,0.04583190195262432,56.77791118994355,184.81244374392554,50,0.21212966740131378,0.4618467092514038,0.3990428149700165,0.6186586022377014,328.7150448288673,489.8434367942318,418.4778792208403,0.18377292156219482
111056_45684,MT,128,48142,710,0.5779256882405291,0.4834033373415085,-0.6260352466043049,5.030936571347558,3.3186238175138807,-0.05743060742263473,91.54227650724351,0.01925256196409464,6.218105711042881,97.77963478025049,50,0.14017823338508606,0.4303172528743744,0.4111158847808838,0.6620484590530396,504.44298358301654,573.1044696005497,402.64146785786426,0.24066926538944244
111056_45684,MT,256,48142,710,0.5594515170285096,0.46626879661231224,-0.5237400027749151,4.833353526206887,3.2013428915818163,0.023996630515453754,89.04572557285428,0.0206871940754354,9.664593920577317,98.73100668750703,50,0.15878179669380188,0.4511343240737915,0.39214104413986206,0.6578742861747742,421.2102782457721,531.9554592064754,402.2564461970626,0.21644221246242523
111056_45684,MT,512,48142,710,0.6083790234419009,0.5108569446169847,-0.8019154971853784,4.955693688706206,3.365216817419029,-0.02603719035638674,106.88346294919029,0.0438970192335546,22.392501718830317,129.31986168725416,50,0.18913723528385162,0.4636234641075134,0.38479679822921753,0.6270211338996887,353.94318897393094,493.6474637463903,402.4847044381272,0.1964072585105896
111056_45684,MT,1024,48142,710,0.5663287034991901,0.4683119543136257,-0.561432105991392,4.731390364656755,3.1647244995508577,0.06474130306868409,135.20039046322927,0.05445913411676884,45.08976861415431,180.34461821150035,50,0.20690879225730896,0.47088271379470825,0.39189064502716064,0.6283405423164368,332.97211790724293,493.1282716239426,421.93047833088514,0.1846230924129486
114224_47013,MT,128,48155,697,0.3905269753137314,0.3060396048481488,0.3810479871975557,4.901907445361118,3.1505857089143423,0.28969591936218597,96.34151905216277,0.03682390786707401,8.374259451404214,104.75260241143405,50,0.1349090188741684,0.4224882423877716,0.3859577476978302,0.667418360710144,511.4155215248413,567.2353169340419,399.9236639740555,0.24052457511425018
114224_47013,MT,256,48155,697,0.4050383827195486,0.32217916847227945,0.3341946744336811,4.944284354584068,3.27673568051594,0.27736170007716054,102.15241951402277,0.021108599845319986,15.617730104830116,117.7912582186982,50,0.15649621188640594,0.4528430998325348,0.38814777135849,0.640549898147583,410.1869776538039,524.6963583998436,404.68795659623737,0.21569852530956268
114224_47013,MT,512,48155,697,0.4451737676113355,0.3638467361939563,0.19570747163901336,5.252742071595194,3.713596172995109,0.18438304057960286,102.28059324389324,0.02254048315808177,34.596561797428876,136.8996955244802,50,0.18536049127578735,0.4570963382720947,0.3838280737400055,0.6354092955589294,352.4391949938465,502.9028656413446,416.231063883822,0.1954946368932724
114224_47013,MT,1024,48155,697,0.5075009104698122,0.42108493160174626,-0.045270167228398384,5.8226157441637,4.231262323993501,-0.0021906728214526883,135.3596946010366,0.027024426963180304,46.42578051192686,181.81249953992665,50,0.2070465385913849,0.4691510498523712,0.39588361978530884,0.612728476524353,332.6818455933426,486.35129099806306,425.55022205174765,0.18397004902362823
105370_45440,MT,128,48124,728,0.564493460100806,0.46347919894946343,-0.0015868214818572923,4.472046095971755,2.944494756624772,0.21821120884995127,105.87341486476362,0.027861692011356354,13.499684790614992,119.40096134738997,50,0.1415746659040451,0.43607479333877563,0.4092470705509186,0.6492666006088257,510.1292602003009,546.3058847389408,392.56553607933006,0.2425822764635086
105370_45440,MT,256,48124,728,0.5162020324263968,0.4185491819390614,0.16245106196932746,4.171685118979496,2.709280335045956,0.31970083635672786,104.55831551086158,0.02115097502246499,18.02083179121837,122.60029827710241,50,0.16017292439937592,0.44774797558784485,0.3927348554134369,0.6472504138946533,419.1488828825582,519.8628282733946,401.0721396734003,0.2160794585943222
105370_45440,MT,512,48124,728,0.5246507851026181,0.41584448478511077,0.13481012941894333,4.488844963566373,2.830948825886732,0.21232672871340652,98.02097529685125,0.03486908692866564,25.113111049868166,123.16895543364808,50,0.18599438667297363,0.46177518367767334,0.3870089054107666,0.6315640211105347,348.673636616331,496.5876133477987,414.5280466603335,0.19520743191242218
105370_45440,MT,1024,48124,728,0.5782835915964241,0.46025089395368046,-0.05112051241973137,4.8255445840810935,3.0670614527170326,0.08973140051455653,136.027859789785,0.02654974488541484,44.64221689477563,180.69662642944604,50,0.20677751302719116,0.47246411442756653,0.4030044376850128,0.618766188621521,333.61448580390584,487.69920599523414,423.27955759650564,0.18381577730178833
106490_45366,MT,128,48145,707,0.46747954671053177,0.3704615618271957,0.35733051975949803,3.510696779568753,2.1286659801683467,0.47118245691313043,90.38934554997832,0.01969105890020728,13.70171668799594,104.11075329687446,50,0.13486836850643158,0.3991069793701172,0.3859652876853943,0.6337203979492188,504.01325569684843,571.1732611096957,406.22814533940766,0.2410840094089508
106490_45366,MT,256,48145,707,0.48872357402085886,0.39154468458013464,0.29759268799455274,3.5656882074168013,2.213601511588967,0.4544859484857192,95.49873161688447,0.03193709487095475,19.718749206978828,115.24941791873425,50,0.15964621305465698,0.45227181911468506,0.38003167510032654,0.6374441385269165,429.0440014771232,518.0394960476577,410.5540062789481,0.21638977527618408
106490_45366,MT,512,48145,707,0.5137592754722964,0.41485069332866537,0.22378541438550348,3.6130741597808775,2.282036685520655,0.439890467775084,92.50720570422709,0.022536526899784803,22.1368181402795,114.66656037140638,50,0.18593133985996246,0.4622788429260254,0.37761059403419495,0.6271084547042847,356.3680168223678,495.59659995487226,409.6524570490008,0.19638800621032715
106490_45366,MT,1024,48145,707,0.5219680303928605,0.4220888094034395,0.19878281493539462,3.5602414175740513,2.2675695533987827,0.4561512825293531,138.5977241601795,0.04686172911897302,56.877972403075546,195.52255829237401,50,0.21010522544384003,0.4729204773902893,0.3939529359340668,0.6337432861328125,327.53154472923165,490.43500334979836,420.0739371329138,0.18492335081100464
114189_48364,MT,128,48126,726,0.5883683239387817,0.43988046942934456,0.35440069842014654,6.357364509808793,3.844386220381796,0.5155157933244703,93.53791623702273,0.029561148956418037,8.370539131108671,101.93801651708782,50,0.13389112055301666,0.39965301752090454,0.3771396279335022,0.6546988487243652,518.0521162654505,564.375918872348,400.3710593143204,0.23792266845703125
114189_48364,MT,256,48126,726,0.578119728780113,0.4334136585366343,0.37669578267053083,6.5147305829634625,3.8046545707255266,0.49123372116607333,99.5308314380236,0.02022339077666402,15.36550909280777,114.91656392160803,50,0.15915589034557343,0.45032450556755066,0.39941564202308655,0.650654673576355,429.6686307115434,528.5702946082872,396.8645622162076,0.21354669332504272
114189_48364,MT,512,48126,726,0.5633562571452502,0.4291495926944531,0.4081240007599827,6.814950700448982,3.805889420282273,0.44326203827949173,100.96298513328657,0.022647630888968706,19.005465764086694,119.99109852826223,50,0.19210734963417053,0.4505019187927246,0.3898947238922119,0.6343652606010437,355.4209755681663,503.8659973351415,416.71916345974245,0.1939779371023178
114189_48364,MT,1024,48126,726,0.5617578243751907,0.42752847603873995,0.4114779417684288,6.8248405425991745,3.80437280193458,0.4416449918804385,138.5703100678511,0.036656341049820185,47.041981703136116,185.64894811203703,50,0.2058541476726532,0.47461366653442383,0.4050423204898834,0.6211711168289185,329.73426852709997,490.2754133878319,427.3407429264992,0.18204714357852936
111987_46850,MT,128,48124,728,0.5378801060244769,0.40417766079281753,0.36564847982167614,3.5698078646247557,1.7350558321685474,0.46931982394908356,98.85520161082968,0.03611590713262558,6.494925018865615,105.38624253682792,50,0.14136500656604767,0.4368232488632202,0.40282273292541504,0.6774787306785583,524.4336599459915,572.7593426108235,403.4331614674021,0.2402481734752655
111987_46850,MT,256,48124,728,0.5473610749680935,0.4164915064637002,0.3430885361666929,3.5427467080193424,1.8335740510382388,0.4773350384030285,97.17721449490637,0.03674708632752299,14.340344594791532,111.55430617602542,50,0.15951068699359894,0.44355905055999756,0.3756296932697296,0.6414133906364441,419.6603182363846,531.2584309163994,405.9941784874489,0.21417942643165588
111987_46850,MT,512,48124,728,0.5462590159641969,0.4146866346033865,0.3457311295822515,3.51578166755128,1.8170797934000575,0.48526111786288306,102.99794137198478,0.04976207623258233,34.766153750009835,137.8138571982272,50,0.17891129851341248,0.4704549312591553,0.375718355178833,0.6333507299423218,355.98198510770334,494.3802812846844,412.31170062343546,0.1941109448671341
111987_46850,MT,1024,48124,728,0.53383276466053,0.39967807942687883,0.3751590663954031,3.556088792122473,1.7500034659171357,0.47339088346512326,139.73770592268556,0.027147413231432438,52.44674352603033,192.21159686194733,50,0.21093052625656128,0.4689803123474121,0.39578160643577576,0.6182042956352234,333.79631431508204,483.1985113642688,425.46038512459853,0.1830182671546936
104778_41182,WY,128,48122,730,0.5112894413795552,0.3929241730453357,0.3141924996275449,2.4291025737632768,1.5271381331871443,0.3933736055539301,99.38118974817917,0.04416600614786148,7.994458120781928,107.41981387510896,50,0.14281688630580902,0.42346906661987305,0.40046122670173645,0.6834750175476074,492.37261145414305,569.7867489580049,400.255897423834,0.24113816022872925
104778_41182,WY,256,48122,730,0.5890712020525762,0.45496585407063056,0.08965886822944669,2.4135621575630437,1.7536304944910226,0.40111067763714836,102.20576354395598,0.03031262941658497,16.108319553080946,118.34439572645351,50,0.15490151941776276,0.44017812609672546,0.38301295042037964,0.6485602855682373,409.73053279777724,530.7721688284753,402.5411134897804,0.21383365988731384
104778_41182,WY,512,48122,730,0.688596214336768,0.5480838399335267,-0.24393544704475012,2.708198194627613,2.1971222128673378,0.2459667746985721,102.06638080533594,0.022976544685661793,23.63902665907517,125.72838400909677,50,0.1862451732158661,0.4593539834022522,0.37751665711402893,0.6276075839996338,351.0356456485848,490.9424965096479,415.60609841118395,0.19547274708747864
104778_41182,WY,1024,48122,730,0.6845508245799403,0.5397512153292253,-0.22936254662602318,2.6715424535423047,2.1403312535339105,0.2662404710629406,143.74855130631477,0.05443755816668272,51.22662421222776,195.0296130767092,50,0.20877942442893982,0.47081059217453003,0.3999863862991333,0.630545973777771,331.8462965344445,488.670534176644,420.48570173395984,0.18363939225673676
109455_47049,MT,128,48128,724,0.4393829005037035,0.3390732154233337,0.36254525176385144,3.8030423580246366,1.8195949640929834,0.4460093390388046,88.55791560793296,0.06229127058759332,8.05928481509909,96.67949169361964,50,0.1311728060245514,0.4189987778663635,0.3720038831233978,0.6482322216033936,498.91840759797674,569.8326304722833,404.8917002934548,0.239773690700531
109455_47049,MT,256,48128,724,0.6039903527205127,0.5060015620643282,-0.2045450889040179,4.330047038210211,2.403355165540999,0.2818331628158024,96.1552317016758,0.020954037085175514,13.257371292915195,109.43355703167617,50,0.1558503359556198,0.453125923871994,0.38897910714149475,0.64006507396698,419.25164312480814,522.6874602405106,404.27809231962397,0.21546991169452667
109455_47049,MT,512,48128,724,0.5381971844030854,0.4304640776690259,0.04358605363070667,3.9466749431380643,2.056870959673295,0.40337309338731486,99.18331722309813,0.04097539512440562,27.948427884373814,127.17272050259635,50,0.18911512196063995,0.476686954498291,0.3782244622707367,0.6324913501739502,351.00558800362927,497.31782902401267,411.40181158911486,0.19573284685611725
109455_47049,MT,1024,48128,724,0.488310854649092,0.3854604580482218,0.21267178701608025,3.79844116201609,1.9321947571201026,0.4473490441400966,138.0223540221341,0.026919573079794645,51.63951771799475,189.68879131320864,50,0.21050341427326202,0.4780232012271881,0.39724230766296387,0.6208363771438599,332.3899058378058,490.0551702980982,425.90275022048723,0.1841472089290619
107862_48318,MT,128,48126,726,0.4714678939019078,0.3604369191902688,0.34106557856110453,3.3784526119029006,2.0360670143925836,0.5894913602643583,99.99555297801271,0.053673780988901854,8.712340622209013,108.76156738121063,50,0.13932788372039795,0.42353418469429016,0.36952129006385803,0.6692247986793518,494.05006464783685,561.2634437098336,400.4504193710933,0.239737868309021
107862_48318,MT,256,48126,726,0.5097090207393318,0.3931128546428507,0.22983711186250588,3.437911682916324,2.203937111907595,0.5749147161398368,90.16894826292992,0.02004238311201334,12.540567940101027,102.72955858614296,50,0.15848253667354584,0.4528077244758606,0.37940406799316406,0.6400081515312195,413.2096631780785,530.1975147957359,403.4764473305749,0.21368110179901123
107862_48318,MT,512,48126,726,0.47105558382970997,0.3581202946070777,0.34221758277903036,3.380954557597468,1.9841689685505994,0.5888831228579369,101.45949175115675,0.04983042599633336,25.712278340011835,127.22160051716492,50,0.1884034425020218,0.4679538309574127,0.39690694212913513,0.6334651708602905,352.5382398240529,498.8603771998997,407.28694417246544,0.19595688581466675
107862_48318,MT,1024,48126,726,0.5427954698457131,0.4125620092435535,0.12660565274523006,3.5978236191767525,2.2897047523971157,0.5344499520697261,124.31667247833684,0.026298031210899353,60.66726424591616,185.0102347554639,50,0.20451173186302185,0.47205567359924316,0.398758202791214,0.6336627006530762,334.8809394797366,492.85167305231414,421.716122985358,0.18406127393245697
107549_43082,WY,128,48163,689,0.3397970696468352,0.26934545452696285,0.46206082637181956,1.852416264442149,1.148149270483319,0.604243126368333,104.46248475601897,0.020065207965672016,8.212679794058204,112.69522975804284,50,0.14084632694721222,0.4101833403110504,0.3742504417896271,0.658301055431366,500.64158034045147,553.1556907917025,397.4126503685748,0.24001826345920563
107549_43082,WY,256,48163,689,0.31092354763289265,0.24175933865138827,0.5495971378281,1.731443207001365,1.058508871322809,0.6542455349583914,105.65960076916963,0.05681876419112086,11.336750207934529,117.05316974129528,50,0.1613100916147232,0.45271143317222595,0.38888126611709595,0.6402818560600281,423.96489789241065,530.0221059434989,397.47910455015716,0.2180750072002411
107549_43082,WY,512,48163,689,0.3128073562820555,0.24607992133882314,0.5441228457908293,1.7205893601013083,1.062540730299918,0.6585667897204945,110.47183445189148,0.035374089144170284,40.745078491047025,151.25228703208268,50,0.1895359307527542,0.4641658067703247,0.38615682721138,0.6295656561851501,347.17519627532016,500.27649102381946,407.02408484820467,0.19725202023983002
107549_43082,WY,1024,48163,689,0.3132041390036605,0.24913875066897906,0.5429655910380726,1.8157198448807863,1.0777676705850565,0.6197677267671164,151.7859487067908,0.04966869577765465,66.1780157298781,218.01363313244656,50,0.20663104951381683,0.4708012044429779,0.39369499683380127,0.6186445355415344,336.9469490920209,485.9379424893361,416.7321664454396,0.1855553239583969
108720_42530,WY,128,48126,726,0.42510489981711025,0.3395235899212461,0.4610710599488186,2.5022090442231733,1.4308095270452563,0.4207375077726274,106.46616021636873,0.04435564484447241,9.025239923037589,115.5357557842508,50,0.12986183166503906,0.43274345993995667,0.364663302898407,0.6622368097305298,498.65991709378585,565.0567727119368,404.75076370571975,0.2424958050251007
108720_42530,WY,256,48126,726,0.3809831634484133,0.28170095529100425,0.5671366151044106,2.1639465309706734,1.205149208033151,0.5667672488994758,105.04773879703134,0.04830397432669997,21.825087894219905,126.92113066557795,50,0.15848593413829803,0.4305947422981262,0.3708302080631256,0.6481667757034302,412.5966446078101,521.7631570542267,399.6869183869762,0.2144589126110077
108720_42530,WY,512,48126,726,0.38741550699345384,0.27982096411197427,0.5523966953106687,2.1061697822915213,1.1898928337741068,0.5895927874454656,125.46949400333688,0.03548951307311654,36.24777732603252,161.7527608424425,50,0.19076398015022278,0.45595288276672363,0.3806939125061035,0.6291201114654541,356.98494267086386,498.66913282355193,406.0778040185733,0.19640201330184937
108720_42530,WY,1024,48126,726,0.37400968732944484,0.2728397728767643,0.5828377643298663,2.068534590199111,1.1517445629174068,0.604128893846214,157.0972205470316,0.03866385202854872,75.56573455315083,232.701618952211,50,0.2059570550918579,0.4812226891517639,0.38948264718055725,0.6284143924713135,331.9189752314444,487.48064232427697,421.5527979855134,0.18471652269363403
114371_43683,ID,128,48173,679,0.5271890272424586,0.4178011771865072,0.1366655794280054,3.784839670050101,2.373030271817953,0.3067219995204665,110.08241732092574,0.02839417988434434,11.249795763753355,121.36060726456344,50,0.13814270496368408,0.4250677824020386,0.3848019242286682,0.6410407423973083,491.1019327817583,568.112858460236,404.0890424782917,0.24069844186306
114371_43683,ID,256,48173,679,0.687191566752006,0.5609404833599021,-0.46690494914973013,4.554965286997743,3.396249042572584,-0.004112996375358113,102.04121751990169,0.03734802175313234,25.78206016914919,127.86062571080402,50,0.1540127545595169,0.4418806731700897,0.3771456778049469,0.6455877423286438,396.11579235778373,518.4623415425666,404.3530437726184,0.21299129724502563
114371_43683,ID,512,48173,679,0.8312702749171312,0.685352598754962,-1.1464997068165732,5.796836151098239,4.491854956849776,-0.6262769076449035,114.20051603903994,0.04917267709970474,42.14783767517656,156.3975263913162,50,0.18447886407375336,0.46785396337509155,0.3917771279811859,0.6254898905754089,354.74100537787,495.0283268207733,414.1433765215419,0.19472908973693848
114371_43683,ID,1024,48173,679,0.8791873889624774,0.7334895612074841,-1.4010943808443175,6.170167552679076,4.913098357030262,-0.8424951791829598,145.70733811706305,0.046778414864093065,58.95865592500195,204.7127724569291,50,0.2080589085817337,0.48176848888397217,0.4014364182949066,0.626338541507721,329.8168021458099,486.34748291035964,423.96839936738456,0.18348705768585205
116557_48292,ID,128,48130,722,0.6120861880434829,0.45921848078780914,0.27914540811482935,8.039972398451953,3.9418354177106742,0.45897074441642693,84.57357989391312,0.01976109202951193,7.615564210340381,92.20890519628301,50,0.14141474664211273,0.42273467779159546,0.3884572684764862,0.6681739091873169,512.7898064983799,574.1746335211647,402.6281741536742,0.23876480758190155
116557_48292,ID,256,48130,722,0.6157099313111822,0.4633373569571822,0.27058476902294615,7.815816293057233,3.9618572574678796,0.48871821583209707,97.78560583479702,0.020677641034126282,10.426077190320939,108.23236066615209,50,0.16473840177059174,0.4507705569267273,0.3857746124267578,0.6389722228050232,412.26664401706034,534.1075110039158,408.05875898579677,0.21395307779312134
116557_48292,ID,512,48130,722,0.6937545431924662,0.531776603398423,0.07395052361552412,8.105597021978873,4.666679420873012,0.45010261902112947,88.87847829377279,0.05166510585695505,20.229014174081385,109.15915757371113,50,0.18905985355377197,0.46215248107910156,0.3786187767982483,0.6227685809135437,349.6238863142688,503.39530180163797,412.3220422208398,0.19286566972732544
116557_48292,ID,1024,48130,722,0.6900899658806274,0.5308190903278672,0.0837079142775149,7.682789405166927,4.6864341874711055,0.5059743573865821,123.279171817936,0.026201114058494568,36.81472738226876,160.12010031426325,50,0.20798766613006592,0.4532686769962311,0.40420520305633545,0.6068547368049622,327.3604978023545,487.963681223254,423.364618704438,0.18196628987789154
114252_42680,ID,128,48164,688,0.4141137773134011,0.32589413947060086,0.371959253209459,3.1109593538771154,1.8528275460985546,0.6246634902255948,111.08479772415012,0.01960539212450385,7.9324822328053415,119.03688534907997,50,0.14171116054058075,0.4316602349281311,0.3872937560081482,0.6736397743225098,500.68280593934816,556.767858032647,397.76259248943796,0.24238835275173187
114252_42680,ID,256,48164,688,0.47247683497192944,0.37066783056143143,0.18245907291579533,3.1160516595435155,1.9913284735565302,0.6234337135957838,116.19795442465693,0.02996661700308323,28.13664361089468,144.3645646525547,50,0.15854306519031525,0.4373074173927307,0.38812148571014404,0.6398919820785522,428.8471619162694,518.7709769112242,400.25935599726796,0.216913104057312
114252_42680,ID,512,48164,688,0.5123683543426444,0.41354698716189,0.03858020628527292,3.5529084033961644,2.354142130662886,0.5104465000131548,110.53296232782304,0.04779430199414492,27.31645454093814,137.89721117075533,50,0.19127662479877472,0.46048134565353394,0.37842604517936707,0.6247045993804932,345.3227556649226,487.87516964263926,410.6147687284733,0.19643725454807281
114252_42680,ID,1024,48164,688,0.521229108561888,0.42430934442138474,0.005039624826626121,3.6083522995026307,2.4561353518460414,0.495048108315883,138.23162518022582,0.0743070743046701,56.020687660202384,194.32661991473287,50,0.21147669851779938,0.45419055223464966,0.40414419770240784,0.6069362759590149,329.6567598992388,487.87472374777724,421.8297676658667,0.18491880595684052
116805_47789,ID,128,48166,686,0.5894575005146723,0.48809778723379804,-0.1262322869756478,8.335724916506372,4.054277458527505,0.27127072733036084,103.42450708895922,0.05788998305797577,6.73686544271186,110.21926251472905,50,0.13503359258174896,0.40461400151252747,0.3722946345806122,0.6549111008644104,511.6594635736956,564.3706771541158,401.88299783899515,0.24017132818698883
116805_47789,ID,256,48166,686,0.7228983727560269,0.6274636609912105,-0.6938598402711542,9.065479733987742,4.7070421826137245,0.13809172655625845,91.0317248753272,0.03260855097323656,9.697345780674368,100.7616792069748,50,0.15582549571990967,0.43358519673347473,0.3837873041629791,0.6306702494621277,412.05776526890446,517.3704384103175,396.5842571173284,0.21494051814079285
116805_47789,ID,512,48166,686,0.8005422942560572,0.7137646685789836,-1.0772632611757662,9.10372789642147,5.029064742127537,0.1308034300965828,91.74548056395724,0.022468033712357283,21.76658493699506,113.53453353466466,50,0.19046157598495483,0.46236324310302734,0.3850371539592743,0.6323555111885071,352.8423501159695,495.46844161701,410.0872470546442,0.19632208347320557
116805_47789,ID,1024,48166,686,0.8006974520491066,0.7117894498326444,-1.0780685523372018,8.94209485889166,4.9670055364957335,0.16139390989972857,141.09246769128367,0.04973769234493375,54.363993304781616,195.50619868841022,50,0.20382659137248993,0.4644329249858856,0.3971368968486786,0.6220387816429138,327.6700799465061,485.9352025345164,421.61191459798874,0.18491829931735992
116806_46397,ID,128,48162,690,0.5762347479773042,0.4675899441192079,0.20396928738497833,4.018282938321942,2.3808089849245144,0.4347478270820214,98.86866664886475,0.020463351160287857,13.390336346812546,112.27946634683758,50,0.1327381432056427,0.42489391565322876,0.39559146761894226,0.6615534424781799,511.8488731758912,563.54211674067,398.30881627789165,0.23861801624298096
116806_46397,ID,256,48162,690,0.6719018970287405,0.5500110784669339,-0.08228757267533338,4.402815241078222,2.8866318610116477,0.32138706072361667,101.1059590568766,0.021043811924755573,15.110398973803967,116.23740184260532,50,0.15599338710308075,0.4344345033168793,0.38670623302459717,0.6365615725517273,413.22082255727145,518.9460854447154,406.36450582705163,0.2135702520608902
116806_46397,ID,512,48162,690,0.775495302816903,0.653291494713519,-0.4417477437443096,4.938176420870628,3.6110315006601073,0.14632135672062818,103.7123328964226,0.023135534022003412,23.957636753097177,127.69310518354177,50,0.18523180484771729,0.47494566440582275,0.3769460618495941,0.6327044367790222,354.96813794918575,498.0507950269311,406.48476773928775,0.19507618248462677
116806_46397,ID,1024,48162,690,0.8158420527367983,0.6911087403365372,-0.5956701171241996,5.098026437835944,3.8660967226539267,0.09015925762076615,157.42432643286884,0.027718286029994488,38.92490011733025,196.3769448362291,50,0.20342856645584106,0.4782537817955017,0.39711469411849976,0.6231249570846558,330.8678539407902,497.5612722957725,416.1998882983345,0.18320421874523163
116536_46335,ID,128,48595,257,0.508248069380835,0.4261708541193576,0.535928538880728,3.419086016232338,1.914969445884378,0.7029629442679823,99.18961491482332,0.019919640850275755,12.802315270993859,112.01184982666746,50,0.13761958479881287,0.40586578845977783,0.3703472912311554,0.6534134149551392,497.79537033841876,562.8610632853442,406.22946261681915,0.24084214866161346
