fold,site,state,inference_days,actual_inference_days,n_infer_points,rmse_log,mae_log,r2_log,infer_time
57,113997_48510,MT,350,350,23125,0.932498430297396,0.8260298824025303,-1.035897310492333,2.890208682976663
57,113997_48510,MT,400,400,26510,0.9284946416998255,0.8225820436851712,-1.0184521268889384,3.5822722280863672
58,111712_46826,MT,25,25,1626,0.47997086881745626,0.3797968187607477,0.33192698170192614,1.0155624859035015
58,111712_46826,MT,50,50,3329,0.42962169557127233,0.34101727601702275,0.4647377896526441,0.1340849162079394
58,111712_46826,MT,100,100,6677,0.4189423621078787,0.30843147552540334,0.4910176439935082,0.2887170580215752
58,111712_46826,MT,150,150,10051,0.38457308238453486,0.30716810706186765,0.5711040552785708,0.42547296709381044
58,111712_46826,MT,200,200,13358,0.36542482592784364,0.2846287865427262,0.6127510301835674,2.2509002001024783
58,111712_46826,MT,250,250,16495,0.35979921323917397,0.27543768635598087,0.6245824317129333,1.1111303679645061
58,111712_46826,MT,300,300,19901,0.3537852576130283,0.26450034045124315,0.637027571618213,2.5412370588164777
58,111712_46826,MT,350,350,23251,0.3518860660582678,0.27397357924429816,0.6409141319469704,2.439367701066658
58,111712_46826,MT,400,400,26722,0.3443456069340882,0.25926076989297947,0.6561387266478325,3.220213962951675
59,113155_47122,MT,25,25,1641,0.6183032952563681,0.5017837396269915,0.14945836172627447,0.3436316358856857
59,113155_47122,MT,50,50,3205,0.666863533589419,0.5275785898714336,0.010612553037275263,0.12519208807498217
59,113155_47122,MT,100,100,6725,0.577801946087787,0.464580742968553,0.25723666472068407,0.21449170401319861
59,113155_47122,MT,150,150,10210,0.567278279133797,0.45446716693415334,0.28404658158790563,0.44588030502200127
59,113155_47122,MT,200,200,13572,0.5911036291427045,0.47515768429929295,0.22264444086318835,1.8467909111641347
59,113155_47122,MT,250,250,16434,0.5982320489945131,0.47271575525472703,0.2037823351131669,1.1339624258689582
59,113155_47122,MT,300,300,20229,0.5835037324179153,0.4594920226291703,0.24250506380085846,1.7928875519428402
59,113155_47122,MT,350,350,23480,0.6217984385772581,0.48982683063851234,0.13981530412625087,2.404103847919032
59,113155_47122,MT,400,400,26708,0.637192144085326,0.5038193282407372,0.09669735331753149,3.3525538730900735
60,114001_45860,MT,25,25,1618,0.4565308303465424,0.3824049311742423,0.4727788612788272,0.3540679048746824
60,114001_45860,MT,50,50,3387,0.4859401506639652,0.3990107798525277,0.40266472857026603,0.1270138002000749
60,114001_45860,MT,100,100,6849,0.3890903088456751,0.32022651758667703,0.6170399956084218,0.2226794119924307
60,114001_45860,MT,150,150,9916,0.4070779740794729,0.33217449912637265,0.5808130048240135,0.4238263941369951
60,114001_45860,MT,200,200,13512,0.37537445733847985,0.29949064897502303,0.6435636182294697,1.5352435719687492
60,114001_45860,MT,250,250,16510,0.3785446728856063,0.30351303987890604,0.6375176460201945,1.135307596065104
60,114001_45860,MT,300,300,20238,0.3826091283999471,0.3016093682334939,0.6296918704867854,2.335129388840869
60,114001_45860,MT,350,350,23166,0.36232678252004,0.28560476909620364,0.6679117828565644,3.305449701147154
60,114001_45860,MT,400,400,26623,0.38474876759016735,0.31133149762090334,0.625538591527237,3.3210521629080176
61,115672_47955,MT,25,25,1700,0.5498815116668829,0.4270852000568517,0.33834872184172227,0.1657142920885235
61,115672_47955,MT,50,50,3325,0.4847043077744473,0.38040134734781517,0.48590346235022863,0.12423707591369748
61,115672_47955,MT,100,100,6841,0.4235727309907125,0.33671222066824746,0.6074030637494632,0.2256278048735112
61,115672_47955,MT,150,150,9704,0.452185474488187,0.36037906975351575,0.5525709943538523,0.41325474600307643
61,115672_47955,MT,200,200,13205,0.4209076766862304,0.33204765596448127,0.6123278406490349,2.1152352490462363
61,115672_47955,MT,250,250,16692,0.4219834542736143,0.32840177117393815,0.6103436431580932,1.2071535980794579
61,115672_47955,MT,300,300,19824,0.42740540986730563,0.3357329078260522,0.600266128483625,2.526507370872423
61,115672_47955,MT,350,350,22781,0.4173343188077821,0.3261241949238755,0.6188822996122206,2.787058354821056
61,115672_47955,MT,400,400,26688,0.4093991629627264,0.3176400915512279,0.6332375875188522,3.577341872965917
62,104476_48487,MT,25,25,1668,0.520003287498693,0.4056418833749391,0.14776329344341466,0.17213463806547225
62,104476_48487,MT,50,50,3376,0.4719310103809167,0.37617377708237393,0.2980517618950803,0.1266877988819033
62,104476_48487,MT,100,100,6594,0.47906856680221876,0.3755971704373877,0.27665845431300273,0.27636218699626625
62,104476_48487,MT,150,150,10159,0.4189721402271109,0.3234178309754746,0.4467539171146503,0.4706053340341896
62,104476_48487,MT,200,200,13447,0.4240541429871024,0.3272720382041162,0.43325110985212856,2.1966814168263227
62,104476_48487,MT,250,250,16665,0.41099132793972826,0.3282104757683185,0.46763024599707015,1.2222341599408537
62,104476_48487,MT,300,300,20131,0.3935741018392332,0.30253976474994276,0.5117962812561969,2.0717903890181333
62,104476_48487,MT,350,350,23552,0.37911470748263365,0.2942617666056987,0.5470092614301938,2.650516544934362
62,104476_48487,MT,400,400,26634,0.36937367224072026,0.291135443323133,0.5699886375718168,3.478371283970773
63,104818_41137,WY,25,25,1720,0.4718908084693473,0.3710975754213449,0.08991281408866714,0.4418992691207677
63,104818_41137,WY,50,50,3456,0.39053256373062584,0.30583147556866874,0.37667511150275834,1.1031834569294006
63,104818_41137,WY,100,100,6873,0.3954765167267634,0.31083585150888254,0.36079323335792457,0.22691518487408757
63,104818_41137,WY,150,150,9925,0.3805323368724534,0.3054930050680579,0.40818890969273736,0.49152584187686443
63,104818_41137,WY,200,200,13235,0.37631029355999907,0.295260036723233,0.4212484603349773,0.7278100438416004
63,104818_41137,WY,250,250,16643,0.38510309184571734,0.30625583120525557,0.3938864765868231,1.6989748480264097
63,104818_41137,WY,300,300,20034,0.3772561004411404,0.30236035723092375,0.4183355712046678,2.250573199009523
63,104818_41137,WY,350,350,23216,0.3872255788153779,0.3113240945491098,0.3871869031340407,2.539788205875084
63,104818_41137,WY,400,400,26636,0.38259450111552423,0.3067039793967533,0.40175729612745437,3.2960697431117296
64,106956_44815,WY,25,25,1775,0.4438601735671259,0.35406659000230783,0.37944442444874515,0.6685700931120664
64,106956_44815,WY,50,50,3168,0.5680410637937563,0.46393879261142634,-0.016360524921664066,0.13003632100299
64,106956_44815,WY,100,100,6585,0.4415975254041501,0.34257887630588046,0.38575506102804435,0.20900957915000618
64,106956_44815,WY,150,150,10022,0.4448403106035373,0.3551714965030273,0.3767007628695753,0.4212874809745699
64,106956_44815,WY,200,200,13546,0.42982305141440463,0.34110676861948536,0.4180740413451932,0.7613954220432788
64,106956_44815,WY,250,250,16613,0.41953662096905686,0.3297421573748699,0.4455938021865956,1.4077266070526093
64,106956_44815,WY,300,300,19875,0.41579429801116935,0.3288944258889029,0.45544044411780105,2.7506533169653267
64,106956_44815,WY,350,350,23515,0.42150210726266546,0.33345556542914273,0.44038696091001717,3.426814935868606
64,106956_44815,WY,400,400,26730,0.44133347128116723,0.35430251599227464,0.3864894193848877,3.3971249191090465
65,109759_42975,WY,25,25,1756,0.5371486860873946,0.4288353419953149,0.2728940361885851,0.5878379840869457
65,109759_42975,WY,50,50,3330,0.4790868586059955,0.37270047711642806,0.42158814194529093,0.13134826300665736
65,109759_42975,WY,100,100,6600,0.4522861501563923,0.3637576830713968,0.4844921898678686,0.21365985297597945
65,109759_42975,WY,150,150,9972,0.41707895233691655,0.32960378057264983,0.5616255649196278,0.4236836440395564
65,109759_42975,WY,200,200,13364,0.4349881471692145,0.3473347472401731,0.5231700590406101,1.9557837459724396
65,109759_42975,WY,250,250,16650,0.424275114510863,0.3283328791733633,0.5463678880969962,1.1546699090395123
65,109759_42975,WY,300,300,20136,0.41380838894756694,0.31995640537307324,0.5684737168162207,2.563372136093676
65,109759_42975,WY,350,350,23525,0.4235217597159958,0.32925579046491604,0.5479774216666218,2.757514440920204
65,109759_42975,WY,400,400,26712,0.4143074552045991,0.325050775423891,0.5674322199379981,3.4413050250150263
66,110401_44565,WY,25,25,1672,0.5046697775858443,0.3869572593065941,0.3249784162548983,0.6185707692056894
66,110401_44565,WY,50,50,3457,0.356358477902937,0.28301502000440326,0.6634285645115043,0.13074180181138217
66,110401_44565,WY,100,100,6686,0.3559229042357875,0.2794786155374228,0.6642508379725061,0.28069016011431813
66,110401_44565,WY,150,150,9892,0.3201418645118408,0.2538323209124203,0.7283635760871052,0.4202546589076519
66,110401_44565,WY,200,200,13364,0.3242650666916903,0.24635653146056924,0.721321545642964,2.2363096540793777
66,110401_44565,WY,250,250,16808,0.3189355906158218,0.2482401145201937,0.7304067366219829,1.229407882783562
66,110401_44565,WY,300,300,19950,0.3182961559889893,0.24645075516820306,0.7314866691415043,2.0121234410908073
66,110401_44565,WY,350,350,23335,0.28918852834367914,0.22836657125849907,0.7783513008308747,2.5381690601352602
66,110401_44565,WY,400,400,26607,0.30429240520775563,0.2351009937045745,0.7545939357285983,3.473299920093268
67,108736_42842,WY,25,25,1609,0.6706119874378009,0.5255219481274301,0.1961457565439657,1.020467383088544
67,108736_42842,WY,50,50,3450,0.6722382037144146,0.5151511286078453,0.19224237905759523,0.26902932999655604
67,108736_42842,WY,100,100,6420,0.7279313444240707,0.5563095613874881,0.05285706373271104,0.238777584861964
67,108736_42842,WY,150,150,9929,0.7108332154717439,0.5557067837735932,0.09682873816550797,0.4412720480468124
67,108736_42842,WY,200,200,13248,0.777315590231169,0.5968841334046595,-0.08001413744840691,0.7486212297808379
67,108736_42842,WY,250,250,16766,0.7663685334008965,0.6120640383542596,-0.049808326891794374,1.6950434790924191
67,108736_42842,WY,300,300,19816,0.7399790947062077,0.5825247164880868,0.021245920674442198,2.27310976292938
67,108736_42842,WY,350,350,23091,0.8278967258773418,0.6580542910229257,-0.2251436521871304,2.3544800609815866
67,108736_42842,WY,400,400,26545,0.8041208200538934,0.6455667870396501,-0.1557856493034271,3.3324673851020634
68,114270_47773,MT,25,25,1709,0.6386909528500813,0.517522852179259,0.1488514695683213,0.18596718786284328
68,114270_47773,MT,50,50,3290,0.6160218482953302,0.5017892004736034,0.20819898189805341,0.13447043509222567
68,114270_47773,MT,100,100,6875,0.48070926233934796,0.37960556356738073,0.5178426346210974,0.23447906994260848
68,114270_47773,MT,150,150,9759,0.49464958128549347,0.39260289089783,0.48947252843627476,0.42265768186189234
68,114270_47773,MT,200,200,13230,0.4791993157781639,0.3761824499592255,0.5208668678088644,1.3883708969224244
68,114270_47773,MT,250,250,16617,0.47651185460501344,0.37101816441382374,0.5262259779838292,1.1879510949365795
68,114270_47773,MT,300,300,19900,0.45751384517204363,0.35329899008484256,0.5632506099258793,2.109950481913984
68,114270_47773,MT,350,350,23385,0.46336335478988494,0.3636460581291746,0.5520111613479801,3.5160150108858943
68,114270_47773,MT,400,400,26663,0.4547982702786763,0.358802512268935,0.5684198779655285,4.5372611111961305
69,105103_48308,MT,25,25,1584,0.4993918040462101,0.39014110777921696,0.3565246803992679,0.44033217593096197
69,105103_48308,MT,50,50,3480,0.5528982742005425,0.4464912889752038,0.2112496917507406,0.1279136890079826
69,105103_48308,MT,100,100,6734,0.48533254994371,0.3829331357249344,0.39224587978920156,0.21489070286042988
69,105103_48308,MT,150,150,9912,0.5113681309105345,0.4172432090998949,0.32529117472254465,0.42791180592030287
69,105103_48308,MT,200,200,13136,0.5230924842420583,0.4163259934377784,0.2939978337751038,2.0557464549783617
69,105103_48308,MT,250,250,16528,0.5088501679787779,0.4014248267396654,0.331919312303005,1.1718155099079013
69,105103_48308,MT,300,300,19463,0.49247496085983256,0.38887078880244047,0.3742261914848374,2.5173922888934612
69,105103_48308,MT,350,350,23071,0.5051187840077418,0.4102172365740233,0.3416814217378553,2.802350422134623
69,105103_48308,MT,400,400,26624,0.49608885785521495,0.399555908207533,0.36500834322745457,3.3654406499117613
70,106557_45648,MT,25,25,1658,0.43106849584673906,0.3430850298701069,0.3488807710542239,0.17257179808802903
70,106557_45648,MT,50,50,3279,0.5593256510322306,0.4681739598072955,-0.0962192561686015,0.12461437587626278
70,106557_45648,MT,100,100,6580,0.624976965750074,0.5340939844069553,-0.3686612622438721,0.216192594030872
70,106557_45648,MT,150,150,9994,0.6046242038932811,0.5317944531466392,-0.28097015139386183,0.5098698050715029
70,106557_45648,MT,200,200,12957,0.6118204109299923,0.5367183580387874,-0.3116436943892338,1.686929068993777
70,106557_45648,MT,250,250,16628,0.6115631080519544,0.5341673105524813,-0.3105406951255447,1.1970665708649904
70,106557_45648,MT,300,300,19775,0.5847888333687844,0.5083432808488426,-0.19830147865026948,2.540606567170471
70,106557_45648,MT,350,350,23280,0.622564282553226,0.5474294822634989,-0.35811440260101035,2.5712856319732964
70,106557_45648,MT,400,400,26366,0.6111260484428015,0.5320719569740002,-0.308668182793002,3.3897313389461488
71,105290_44652,WY,25,25,1678,0.4349443730563895,0.3431504285851109,0.28836910729937093,0.18887391104362905
71,105290_44652,WY,50,50,3267,0.38763945270198324,0.2998762733452308,0.43474644403982476,0.1301122810691595
71,105290_44652,WY,100,100,6702,0.38599406637280814,0.3029191726905437,0.4395348451450105,0.2125618711579591
71,105290_44652,WY,150,150,10185,0.34927722005024425,0.27664695205803547,0.5410896176974891,1.4995467481203377
71,105290_44652,WY,200,200,13478,0.3272125614730091,0.2642623494599695,0.5972391072176806,0.7737089290749282
71,105290_44652,WY,250,250,16636,0.33104276193123683,0.2610798643100328,0.5877548517509751,2.006585630122572
71,105290_44652,WY,300,300,20014,0.33763937886190387,0.27101705159992023,0.5711617204811603,2.246245202841237
71,105290_44652,WY,350,350,23306,0.3243013910764416,0.25483177424843784,0.6043738563412566,2.3503811811096966
71,105290_44652,WY,400,400,26767,0.32563730678432296,0.25895726132526825,0.6011076861415325,3.3953862208873034
72,113484_47177,MT,25,25,1667,0.7567782848502825,0.6263104698721528,-0.13403393136047703,0.17369072791188955
72,113484_47177,MT,50,50,3309,0.6068522547884327,0.486801078778412,0.2707865583931013,0.13312490284442902
72,113484_47177,MT,100,100,6629,0.6337896471463599,0.5144796470304018,0.20461205013505923,0.21687276498414576
72,113484_47177,MT,150,150,9891,0.6153626494684369,0.4961434628973223,0.2501904104620689,0.4289946760982275
72,113484_47177,MT,200,200,13422,0.67094579618885,0.5476748316835929,0.10861853789476872,1.416152915917337
72,113484_47177,MT,250,250,16136,0.685370530030159,0.556410413059731,0.0698787245810002,1.1046241810545325
72,113484_47177,MT,300,300,19612,0.6810448985500288,0.5515494774800733,0.0815823658019631,2.137678788974881
72,113484_47177,MT,350,350,22898,0.6938991098879559,0.5638141917494144,0.04658630403744157,3.206404037773609
72,113484_47177,MT,400,400,26416,0.6990760080481919,0.5724577560027164,0.03230717539895556,3.52536548813805
73,110798_43458,WY,25,25,1648,0.613802815012481,0.4886485181459865,-0.023111335742352912,0.44636499090120196
73,110798_43458,WY,50,50,3321,0.4558815922578279,0.3653501836134604,0.43562306358112424,0.13056262210011482
73,110798_43458,WY,100,100,6667,0.48343288553388103,0.3764649546527371,0.36534526470386774,0.2137754219584167
73,110798_43458,WY,150,150,10066,0.46733928776327377,0.3630863294000919,0.40689753430596454,0.45711715891957283
73,110798_43458,WY,200,200,13370,0.45504490473343945,0.3437805285679571,0.43769278442407855,1.447516311891377
73,110798_43458,WY,250,250,16587,0.4498373384193985,0.35209531123662063,0.45048930855067315,1.1544930431991816
73,110798_43458,WY,300,300,19864,0.47274769878517364,0.3624638653048945,0.39309042144410977,2.1688891558442265
73,110798_43458,WY,350,350,23251,0.44879269134957567,0.3502128883322532,0.45303857753811316,3.211461303057149
73,110798_43458,WY,400,400,26356,0.45006533076834976,0.3483564747751956,0.44993214723168884,3.4716626519802958
74,105540_44503,WY,25,25,1609,0.5627048330355902,0.4507255110797465,-0.10288921839472498,0.18184006516821682
74,105540_44503,WY,50,50,3293,0.4974873386961303,0.39737763939102055,0.13794561563063212,0.13509976491332054
74,105540_44503,WY,100,100,6633,0.4496012557776998,0.364639564676475,0.2959141251044527,0.21098844893276691
74,105540_44503,WY,150,150,10116,0.4513173326376057,0.3585564648909658,0.29052903612752823,2.1516977900173515
74,105540_44503,WY,200,200,13347,0.48859625036239995,0.398222746137821,0.16848352182408444,0.7435130320955068
74,105540_44503,WY,250,250,16661,0.45985598411829876,0.3695386089203963,0.2634295608859871,1.5323937230277807
74,105540_44503,WY,300,300,20179,0.4641681829223576,0.3739613414530298,0.24955073570661757,2.1287842688616365
74,105540_44503,WY,350,350,23214,0.4274353877426082,0.34483677792732637,0.36362728529959987,2.5100285520311445
74,105540_44503,WY,400,400,26620,0.4377251063205435,0.3535468385215089,0.3326194979075524,3.3023930040653795
75,109069_44525,WY,25,25,1678,0.45298141442366324,0.35356236510307537,0.22005659707352265,0.736203245120123
75,109069_44525,WY,50,50,3319,0.4063060858539359,0.31597774238305976,0.37250686786249176,0.1734254581388086
75,109069_44525,WY,100,100,6507,0.3769526785290799,0.29701914371030397,0.4598977465919639,0.20908141788095236
75,109069_44525,WY,150,150,9806,0.38055877874960514,0.30553363544812245,0.44951459199709054,0.42233903892338276
75,109069_44525,WY,200,200,13553,0.35708482083664206,0.27754813952927526,0.5153311584379643,1.7906208918429911
75,109069_44525,WY,250,250,16650,0.38604380588234055,0.3005262324901216,0.43353184659659105,1.1571409429889172
75,109069_44525,WY,300,300,20110,0.36833418726892037,0.2849217015784574,0.4843127638286858,1.8967831409536302
75,109069_44525,WY,350,350,23333,0.3795196770150356,0.29625335555754806,0.45251664817142334,2.6674590641632676
75,109069_44525,WY,400,400,26687,0.36952700578362,0.2892016303145814,0.48096733832640826,3.3158631729893386
76,109221_41593,WY,25,25,1639,0.5291282710465991,0.3979025346473913,-0.061663456484711165,0.16114741587080061
76,109221_41593,WY,50,50,3354,0.41591773234863566,0.3139797489582765,0.34403629619995735,0.12478253594599664
76,109221_41593,WY,100,100,6798,0.3875760286696294,0.2962837893286243,0.43038849452127337,0.21889264602214098
76,109221_41593,WY,150,150,9992,0.39353330809264164,0.29237703391793296,0.41274336964774316,0.42602124088443816
76,109221_41593,WY,200,200,13203,0.389993638141037,0.30031972898572074,0.4232601218761549,1.3847647251095623
76,109221_41593,WY,250,250,16788,0.3999141356289191,0.31073263353904496,0.3935451874934086,1.1836280948482454
76,109221_41593,WY,300,300,19631,0.41921661337981553,0.3303991845381822,0.33358938424023443,2.070586717920378
76,109221_41593,WY,350,350,22999,0.408070716314557,0.3137758672462136,0.3685546100322129,3.2008447549305856
76,109221_41593,WY,400,400,26629,0.4123141550273627,0.31981572334491715,0.355353802067792,3.562859850935638
77,105592_41312,WY,25,25,1641,0.42554517541078174,0.3199228431694874,0.18440970697576564,0.75371954892762
77,105592_41312,WY,50,50,3317,0.4159783722056949,0.31787212738468434,0.22066853974904588,0.12120474316179752
77,105592_41312,WY,100,100,6642,0.3626757810175993,0.2685830283478326,0.40759622680578433,0.21565008303150535
77,105592_41312,WY,150,150,9988,0.3826043750840623,0.28027764072345257,0.34070380420301793,0.42542820097878575
77,105592_41312,WY,200,200,13297,0.36171367353924344,0.2725353091166952,0.4107351191140116,0.736820155987516
77,105592_41312,WY,250,250,16598,0.35851876602502614,0.26015095028987695,0.42109874375945466,1.4808767868671566
77,105592_41312,WY,300,300,19730,0.35211725847175246,0.26422094835631904,0.44158724488150947,2.9045839349273592
77,105592_41312,WY,350,350,23518,0.35636729332947187,0.2646120415512435,0.42802587431812433,3.2990900881122798
77,105592_41312,WY,400,400,26354,0.3602423275861506,0.2656411038076956,0.4155192850653264,3.3352881979662925
78,106325_42851,WY,25,25,1621,0.4416235060014876,0.3390982505358834,0.29406393179333556,0.18015744187869132
78,106325_42851,WY,50,50,3511,0.4266537040899239,0.3202736134935822,0.3411113141501442,0.13060924015007913
78,106325_42851,WY,100,100,6598,0.40340993237743467,0.3162252093829352,0.4109472567447201,0.21267920010723174
78,106325_42851,WY,150,150,9898,0.3948733292931432,0.3143080611496717,0.43561350632145823,0.42846123315393925
78,106325_42851,WY,200,200,13570,0.37069208165776113,0.28702602036165453,0.5026207906498865,1.340907895937562
78,106325_42851,WY,250,250,15974,0.37348276858682056,0.2890989608576327,0.4951037462357948,1.0654247521888465
78,106325_42851,WY,300,300,20265,0.3785618114209995,0.29197780316547955,0.4812780672029927,1.8813336240127683
78,106325_42851,WY,350,350,23252,0.38958914880644246,0.30872240872571677,0.45061763664745136,2.5076779641676694
78,106325_42851,WY,400,400,26724,0.39524897134122655,0.31073989596812934,0.4345391965432206,3.332166441017762
79,109640_42846,WY,25,25,1696,0.40670174017610844,0.3142588966476139,0.5467614381620003,0.2965173108968884
79,109640_42846,WY,50,50,3405,0.4809528371338369,0.38184200604348945,0.36615980944594584,0.178772201994434
79,109640_42846,WY,100,100,6610,0.41052766494344684,0.328011136516953,0.5381939166773967,0.21722839400172234
79,109640_42846,WY,150,150,10159,0.3971481174164324,0.30529964340340754,0.5678049306456288,0.4615506308618933
79,109640_42846,WY,200,200,13493,0.3612544214762131,0.2839005152047424,0.6423970160825805,1.812972905114293
79,109640_42846,WY,250,250,16183,0.3512496828296708,0.2709239388907802,0.6619299693036541,1.1304881570395082
79,109640_42846,WY,300,300,19831,0.3715048527352638,0.28379056840117456,0.6218154578157629,1.9353725989349186
79,109640_42846,WY,350,350,23605,0.3775637536044177,0.2942517441014924,0.6093791851737815,2.6045949140097946
79,109640_42846,WY,400,400,26666,0.36870522343302137,0.28699105962245947,0.6274939144646847,3.464321279898286
80,106964_44783,WY,25,25,1555,0.4992713586167014,0.39052900596691686,0.05124629730903152,1.1762712560594082
80,106964_44783,WY,50,50,3332,0.4527743936054486,0.33826984305457736,0.21973182557052962,0.1325331621337682
80,106964_44783,WY,100,100,6729,0.46659861597983265,0.3611151964540675,0.17135775441410894,0.21662675286643207
80,106964_44783,WY,150,150,9953,0.4195657142897,0.32290516785012396,0.32999173289248485,0.4327004859223962
80,106964_44783,WY,200,200,12913,0.47716426978062804,0.3621617056614752,0.13340533657845832,1.4687112329993397
80,106964_44783,WY,250,250,16685,0.46723902706399784,0.3624698840529078,0.16908155454259866,1.1687820500228554
80,106964_44783,WY,300,300,20153,0.4370312927662263,0.33404741219137357,0.2730488166394468,2.4590197599027306
80,106964_44783,WY,350,350,23278,0.45474112508453224,0.349164850415828,0.21293854882303542,3.1870886660180986
80,106964_44783,WY,400,400,26748,0.44344898276928957,0.3378180347149242,0.25154188053898596,3.446008533006534
81,103228_44078,SD,25,25,1591,0.444855219632999,0.3264414668832073,0.20090234758500825,0.6275182308163494
81,103228_44078,SD,50,50,3385,0.4635216877823383,0.3465601508592276,0.13243386355039022,0.12839816906489432
81,103228_44078,SD,100,100,6616,0.39939942754875346,0.29303142139826366,0.3558643298728148,0.21937638614326715
81,103228_44078,SD,150,150,9876,0.42967099231847405,0.3238319972016038,0.2545224947009832,0.4206209657713771
81,103228_44078,SD,200,200,13113,0.4365104337899134,0.3254006963274191,0.23060079811487366,1.49606062611565
81,103228_44078,SD,250,250,16770,0.39878794490627867,0.29777112397079153,0.3578351702899404,1.2125868059229106
81,103228_44078,SD,300,300,19885,0.41098561042137394,0.3058808100082745,0.31795079598043086,2.376772610936314
81,103228_44078,SD,350,350,23542,0.4168103389014738,0.3085808387017094,0.2984809975224616,3.35699717910029
81,103228_44078,SD,400,400,26688,0.40361933663180105,0.2982761465782008,0.3421810168733652,3.372446191031486
82,109382_44745,WY,25,25,1636,0.5199569742410927,0.42606435707329593,0.013425037913800342,1.0028454479761422
82,109382_44745,WY,50,50,3437,0.41799802803610625,0.34789923598228123,0.36240670738922787,0.130661180941388
82,109382_44745,WY,100,100,6565,0.41583869708997784,0.33459698099457275,0.36897716324412755,0.22279831813648343
82,109382_44745,WY,150,150,10179,0.38041644486249215,0.30615628060869576,0.47190283137954414,0.47137069795280695
82,109382_44745,WY,200,200,12976,0.3988256831639238,0.3253513401820382,0.41955441874416666,1.2882462278939784
82,109382_44745,WY,250,250,16806,0.38027245769986734,0.3019397734729957,0.4723025239982608,1.2190043099690229
82,109382_44745,WY,300,300,19907,0.3975472481384574,0.31970566399443257,0.4232696891170351,1.80314760399051
82,109382_44745,WY,350,350,23224,0.38550164904223155,0.3065382815111024,0.4576898234463086,2.581361429998651
82,109382_44745,WY,400,400,26731,0.357909934614691,0.29570530126210226,0.5325418019457575,3.5018259659409523
83,110745_43483,WY,25,25,1645,0.5682801066780807,0.44579123474599036,-0.07815010727731875,0.16943280305713415
83,110745_43483,WY,50,50,3325,0.49589004874561243,0.37759791419796646,0.17903411559640214,0.1302337299566716
83,110745_43483,WY,100,100,6864,0.5140708343025816,0.39496324256762116,0.11773255630892909,0.2249821601435542
83,110745_43483,WY,150,150,10102,0.5668808206081106,0.4354074473894926,-0.07284714828629602,0.4547344639431685
83,110745_43483,WY,200,200,13231,0.5136453308533516,0.3974512223578878,0.11919248147992245,1.3573667968157679
83,110745_43483,WY,250,250,16516,0.49596686136869067,0.3760649801977174,0.17877976313585187,1.1317316158674657
83,110745_43483,WY,300,300,19951,0.5045949656765949,0.37907256806423834,0.14995845819384634,1.9418616800103337
83,110745_43483,WY,350,350,23109,0.5074331450318199,0.38364924701927744,0.14036916193162163,2.692278433125466
83,110745_43483,WY,400,400,27002,0.5077885072449634,0.38474364147491863,0.13916471840612998,3.4814368069637567
84,109017_44526,WY,25,25,1734,0.5931226652956247,0.48637957965084194,-0.1396957963615526,0.955438997130841
84,109017_44526,WY,50,50,3320,0.6179620835704417,0.5059293327296058,-0.23715342991176236,0.12414052500389516
84,109017_44526,WY,100,100,6836,0.6342646800624356,0.522621892559528,-0.3032896952406259,0.21772436401806772
84,109017_44526,WY,150,150,10031,0.6057863343011873,0.4992489389499203,-0.18888226879480752,0.4262127198744565
84,109017_44526,WY,200,200,13412,0.5884323809967976,0.4775869252374373,-0.12174213483769059,1.7843844459857792
84,109017_44526,WY,250,250,16631,0.572335573393449,0.45636086020759775,-0.06121012848038476,1.1288790029939264
84,109017_44526,WY,300,300,19733,0.6039482504025957,0.481748254433423,-0.18167857352027572,2.177118455991149
84,109017_44526,WY,350,350,23164,0.5848070240409358,0.47198442348461817,-0.10796251230841492,3.161994797177613
84,109017_44526,WY,400,400,26551,0.5664249837722691,0.45208533242405124,-0.03940477511581375,3.3102624011226
85,104523_41085,WY,25,25,1548,0.5395300736982511,0.4174699634737309,0.028441528740507094,0.16440254892222583
85,104523_41085,WY,50,50,3436,0.5765449739070487,0.4484731087970007,-0.10944048237973503,0.1254732960369438
85,104523_41085,WY,100,100,6433,0.6091214393493892,0.4796724997908141,-0.2383556765018493,1.5130693069659173
85,104523_41085,WY,150,150,9995,0.538320074268512,0.4191775417122442,0.032794453687794545,0.4683173159137368
85,104523_41085,WY,200,200,13304,0.561479584093758,0.43767759090680014,-0.05221761246910872,0.7640520450659096
85,104523_41085,WY,250,250,16630,0.576783663408599,0.4584951605913346,-0.11035928879984369,2.2143433880992234
85,104523_41085,WY,300,300,19663,0.5716309568773067,0.44514769297482587,-0.09060907738472457,2.5981406720820814
85,104523_41085,WY,350,350,23211,0.5775562646113086,0.45545931882667545,-0.1133359316247895,2.7651570511516184
85,104523_41085,WY,400,400,26966,0.5869745629704836,0.46722763756696734,-0.14994267222193014,3.418052569963038
86,106365_42822,WY,25,25,1672,0.5959221962833082,0.47782460308983493,-0.4073395963323325,1.2332062998320907
86,106365_42822,WY,50,50,3196,0.6180634683375139,0.5066466180784219,-0.5138607618882218,0.14833690482191741
86,106365_42822,WY,100,100,6614,0.5773096749281983,0.46471261931976965,-0.32080119968286724,0.21292050904594362
86,106365_42822,WY,150,150,10028,0.6455859156729529,0.5502322569586716,-0.6516874824147445,0.43261455395258963
86,106365_42822,WY,200,200,13024,0.5787581407230689,0.47011695262667597,-0.32743727548113366,1.777469048043713
